OADB,EADB,EAWB,RH,TC,SHC,kW,airflow,SFP,,
105,105,67,12.19958243,765000,1068750,69.1,21000,8501.899441,,
105,105,62,5.154232901,701000,1163975,69.2,21000,8501.899441,,
105,105,57,-1.208208779,678000,1076475,68,21000,8501.899441,,
105,105,75,25.13447896,886000,955950,71.8,24500,11717.20112,,
105,105,72,20.02318878,846000,1053162.5,70.7,24500,11717.20112,,
105,105,67,12.19958243,781000,1183900,69.6,24500,11717.20112,,
105,105,62,5.154232901,717000,1265687.5,69.1,24500,11717.20112,,
105,105,57,-1.208208779,708000,1125725,68.7,24500,11717.20112,,
115,115,75,15.36478347,779000,855000,78.2,14000,4632.284916,,
115,115,72,11.54235461,739000,830540,78.6,14000,4632.284916,,
115,115,67,5.691546355,676000,938880,77.5,14000,4632.284916,,
115,115,62,0.422749936,616000,1022660,78,14000,4632.284916,,
115,115,57,-4.335340464,562000,1023540,79.9,14000,4632.284916,,
115,115,75,15.36478347,808000,879000,79.3,17500,6013.843575,,
115,115,72,11.54235461,770000,997637.5,78.4,17500,6013.843575,,
115,115,67,5.691546355,706000,1102112.5,78.9,17500,6013.843575,,
115,115,62,0.422749936,643000,1195850,79.8,17500,6013.843575,,
115,115,57,-4.335340464,610000,1115312.5,79.5,17500,6013.843575,,
115,115,75,15.36478347,830000,1047225,80.3,21000,8501.899441,,
115,115,72,11.54235461,791000,1146565,79.9,21000,8501.899441,,
115,115,67,5.691546355,726000,1260650,79.3,21000,8501.899441,,
115,115,62,0.422749936,664000,1350565,79.9,21000,8501.899441,,
115,115,57,-4.335340464,647000,1180610,79.4,21000,8501.899441,,
115,115,75,15.36478347,845000,1178762.5,81,24500,11717.20112,,
115,115,72,11.54235461,806000,1272627.5,80.3,24500,11717.20112,,
115,115,67,5.691546355,742000,1404060,79.6,24500,11717.20112,,
115,115,62,0.422749936,683000,1451897.5,78.5,24500,11717.20112,,
115,115,57,-4.335340464,677000,1233517.5,79.4,24500,11717.20112,,
75,75,75,100,1000000,313840,53.7,28000,15747.26816,,
75,75,72,86.8608738,955000,395220,52.5,28000,15747.26816,,
75,75,67,66.74944445,889000,535140,50.7,28000,15747.26816,,
75,75,62,48.63860876,823000,662760,49.1,28000,15747.26816,,
75,75,57,32.28326182,808000,713640,48.7,28000,15747.26816,,
75,75,75,100,1007000,313900,53.9,30000,18470.7933,,
75,75,72,86.8608738,964000,399950,52.7,30000,18470.7933,,
75,75,67,66.74944445,896000,549300,50.9,30000,18470.7933,,
75,75,62,48.63860876,830000,676900,49.3,30000,18470.7933,,
75,75,57,32.28326182,822000,725850,49.1,30000,18470.7933,,
85,85,75,63.56878019,972000,556700,58.9,28000,15747.26816,,
85,85,72,54.09934936,930000,647320,57.7,28000,15747.26816,,
85,85,67,39.60494643,862000,790860,56,28000,15747.26816,,
85,85,62,26.55238089,798000,899700,54.5,28000,15747.26816,,
85,85,57,14.76500445,787000,878280,54.2,28000,15747.26816,,
85,85,75,63.56878019,979000,574750,59.1,30000,18470.7933,,
85,85,72,54.09934936,937000,669050,57.9,30000,18470.7933,,
85,85,67,39.60494643,869000,820700,56.2,30000,18470.7933,,
85,85,62,26.55238089,804000,929450,54.6,30000,18470.7933,,
85,85,57,14.76500445,801000,893850,54.5,30000,18470.7933,,
95,95,75,40.20910644,939000,808080,65,28000,15747.26816,,
95,95,72,33.29467909,898000,902320,64,28000,15747.26816,,
95,95,67,22.71109727,831000,1046940,62.3,28000,15747.26816,,
95,95,62,13.1803221,766000,1140460,60.8,28000,15747.26816,,
95,95,57,4.573367842,762000,1029960,60.6,28000,15747.26816,,
95,95,75,40.20910644,946000,844800,65.2,30000,18470.7933,,
95,95,72,33.29467909,904000,939750,64.2,30000,18470.7933,,
95,95,67,22.71109727,837000,1092700,62.4,30000,18470.7933,,
95,95,62,13.1803221,777000,1162050,61,30000,18470.7933,,
95,95,57,4.573367842,775000,1052200,61,30000,18470.7933,,
105,105,75,25.13447896,899000,1053800,72.2,28000,15747.26816,,
105,105,72,20.02318878,859000,1153200,71.2,28000,15747.26816,,
105,105,67,12.19958243,793000,1300900,69.9,28000,15747.26816,,
105,105,62,5.154232901,736000,1333300,68.9,28000,15747.26816,,
105,105,57,-1.208208779,733000,1164200,69,28000,15747.26816,,
105,105,75,25.13447896,905000,1109000,72.4,30000,18470.7933,,
105,105,72,20.02318878,864000,1206250,71.4,30000,18470.7933,,
105,105,67,12.19958243,800000,1370750,70.2,30000,18470.7933,,
105,105,62,5.154232901,748000,1357750,69,30000,18470.7933,,
105,105,57,-1.208208779,746000,1183250,69.2,30000,18470.7933,,
115,115,75,15.36478347,857000,1309300,81.3,28000,15747.26816,,
115,115,72,11.54235461,818000,1404080,80.8,28000,15747.26816,,
115,115,67,5.691546355,753000,1552860,80.2,28000,15747.26816,,
115,115,62,0.422749936,705000,1500500,79.2,28000,15747.26816,,
115,115,57,-4.335340464,701000,1283120,79.5,28000,15747.26816,,
115,115,75,15.36478347,863000,1384750,81.6,30000,18470.7933,,
115,115,72,11.54235461,823000,1484300,81,30000,18470.7933,,
115,115,67,5.691546355,759000,1641850,80.2,30000,18470.7933,,
115,115,62,0.422749936,717000,1522050,79.3,30000,18470.7933,,
115,115,57,-4.335340464,713000,1302050,79.5,30000,18470.7933,,
-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,
75,75,75,100,912000,327700,51.6,14000,4632.284916,,
75,75,72,86.8608738,868000,358304,50.4,14000,4632.284916,,
75,75,67,66.74944445,796000,452612,48.4,14000,4632.284916,,
75,75,62,48.63860876,732000,531612,46.7,14000,4632.284916,,
75,75,57,32.28326182,674000,604612,45.3,14000,4632.284916,,
75,75,75,100,960000,339625,52.9,17500,6013.843575,,
75,75,72,86.8608738,913000,385295,51.5,17500,6013.843575,,
75,75,67,66.74944445,841000,491960,49.5,17500,6013.843575,,
75,75,62,48.63860876,773000,592515,47.8,17500,6013.843575,,
75,75,57,32.28326182,721000,637000,46.5,17500,6013.843575,,
75,75,75,100,992000,319890,53.8,21000,8501.899441,,
75,75,72,86.8608738,944000,405220,52.4,21000,8501.899441,,
75,75,67,66.74944445,871000,526286,50.3,21000,8501.899441,,
75,75,62,48.63860876,803000,639286,48.5,21000,8501.899441,,
75,75,57,32.28326182,767000,677750,47.7,21000,8501.899441,,
75,75,75,100,1016000,334436,54.4,24500,11717.20112,,
75,75,72,86.8608738,967000,422590,53,24500,11717.20112,,
75,75,67,66.74944445,892000,560167,50.9,24500,11717.20112,,
75,75,62,48.63860876,823000,682590,49.1,24500,11717.20112,,
75,75,57,32.28326182,805000,711655,48.7,24500,11717.20112,,
85,85,75,63.56878019,885000,411300,56.5,14000,4632.284916,,
85,85,72,54.09934936,837000,471520,55.2,14000,4632.284916,,
85,85,67,39.60494643,776000,549432,53.3,14000,4632.284916,,
85,85,62,26.55238089,714000,625344,51.7,14000,4632.284916,,
85,85,57,14.76500445,660000,703432,50.4,14000,4632.284916,,
85,85,75,63.56878019,928000,471075,57.7,17500,6013.843575,,
85,85,72,54.09934936,884000,522150,56.4,17500,6013.843575,,
85,85,67,39.60494643,819000,618040,54.4,17500,6013.843575,,
85,85,62,26.55238089,752000,714485,52.6,17500,6013.843575,,
85,85,57,14.76500445,708000,791037.5,51.6,17500,6013.843575,,
85,85,75,63.56878019,958000,507978,58.6,21000,8501.899441,,
85,85,72,54.09934936,913000,569780,57.2,21000,8501.899441,,
85,85,67,39.60494643,847000,682648,55.3,21000,8501.899441,,
85,85,62,26.55238089,786000,800714,53.6,21000,8501.899441,,
85,85,57,14.76500445,752000,840095,52.7,21000,8501.899441,,
85,85,75,63.56878019,980000,540564,59.3,24500,11717.20112,,
85,85,72,54.09934936,938000,616410,57.9,24500,11717.20112,,
85,85,67,39.60494643,869000,748833,55.9,24500,11717.20112,,
85,85,62,26.55238089,802000,879987,54.1,24500,11717.20112,,
85,85,57,14.76500445,787000,878997.5,53.7,24500,11717.20112,,
95,95,75,40.20910644,858000,583000,62.2,14000,4632.284916,,
95,95,72,33.29467909,809000,623760,60.8,14000,4632.284916,,
95,95,67,22.71109727,759000,711070,59.3,14000,4632.284916,,
95,95,62,13.1803221,698000,793380,57.7,14000,4632.284916,,
95,95,57,4.573367842,643000,857760,56.5,14000,4632.284916,,
95,95,75,40.20910644,901000,635987.5,63.5,17500,6013.843575,,
95,95,72,33.29467909,861000,715312.5,62.3,17500,6013.843575,,
95,95,67,22.71109727,793000,820087.5,60.3,17500,6013.843575,,
95,95,62,13.1803221,735000,928862.5,58.8,17500,6013.843575,,
95,95,57,4.573367842,693000,938437.5,57.7,17500,6013.843575,,
95,95,75,40.20910644,931000,724245,64.5,21000,8501.899441,,
95,95,72,33.29467909,889000,803175,63.2,21000,8501.899441,,
95,95,67,22.71109727,825000,928105,61.3,21000,8501.899441,,
95,95,62,13.1803221,763000,1037640,59.7,21000,8501.899441,,
95,95,57,4.573367842,735000,994875,58.8,21000,8501.899441,,
95,95,75,40.20910644,954000,798952.5,65.3,24500,11717.20112,,
95,95,72,33.29467909,913000,889037.5,64,24500,11717.20112,,
95,95,67,22.71109727,845000,1029080,62,24500,11717.20112,,
95,95,62,13.1803221,777000,1139995,60,24500,11717.20112,,
95,95,57,4.573367842,769000,1039847.5,59.8,24500,11717.20112,,
105,105,75,25.13447896,835000,729000,69.2,14000,4632.284916,,
105,105,72,20.02318878,795000,761750,68,14000,4632.284916,,
105,105,67,12.19958243,730000,853300,66.1,14000,4632.284916,,
105,105,62,5.154232901,676000,932300,65.2,14000,4632.284916,,
105,105,57,-1.208208779,623000,968200,63.6,14000,4632.284916,,
105,105,75,25.13447896,875000,807937.5,70.7,17500,6013.843575,,
105,105,72,20.02318878,834000,887187.5,69.5,17500,6013.843575,,
105,105,67,12.19958243,767000,1000625,67.4,17500,6013.843575,,
105,105,62,5.154232901,709000,1097625,66.2,17500,6013.843575,,
105,105,57,-1.208208779,673000,1072437.5,65,17500,6013.843575,,
105,105,75,25.13447896,903000,929075,71.8,21000,8501.899441,,
105,105,72,20.02318878,862000,1011625,70.6,21000,8501.899441,,
105,105,67,12.19958243,796000,1140175,68.7,21000,8501.899441,,
105,105,62,5.154232901,733000,1244400,67,21000,8501.899441,,
105,105,57,-1.208208779,714000,1135575,66.1,21000,8501.899441,,
105,105,75,25.13447896,922000,1045325,72.6,24500,11717.20112,,
105,105,72,20.02318878,881000,1133062.5,71.3,24500,11717.20112,,
105,105,67,12.19958243,813000,1274800,69.3,24500,11717.20112,,
105,105,62,5.154232901,751000,1370587.5,67.3,24500,11717.20112,,
105,105,57,-1.208208779,746000,1183937.5,67.1,24500,11717.20112,,
115,115,75,15.36478347,804000,873000,77.7,14000,4632.284916,,
115,115,72,11.54235461,766000,896050,76.8,14000,4632.284916,,
115,115,67,5.691546355,701000,991220,74.5,14000,4632.284916,,
115,115,62,0.422749936,645000,1068220,75.6,14000,4632.284916,,
115,115,57,-4.335340464,596000,1086490,74.1,14000,4632.284916,,
115,115,75,15.36478347,840000,984587.5,79.5,17500,6013.843575,,
115,115,72,11.54235461,799000,1064800,78.3,17500,6013.843575,,
115,115,67,5.691546355,735000,1175275,76.4,17500,6013.843575,,
115,115,62,0.422749936,677000,1271275,75.8,17500,6013.843575,,
115,115,57,-4.335340464,648000,1180262.5,74.9,17500,6013.843575,,
115,115,75,15.36478347,865000,1138990,80.7,21000,8501.899441,,
115,115,72,11.54235461,826000,1226160,79.8,21000,8501.899441,,
115,115,67,5.691546355,760000,1349245,78.3,21000,8501.899441,,
115,115,62,0.422749936,699000,1449160,76.7,21000,8501.899441,,
115,115,57,-4.335340464,687000,1252950,75.8,21000,8501.899441,,
115,115,75,15.36478347,884000,1285655,82.1,24500,11717.20112,,
115,115,72,11.54235461,843000,1376087.5,80.8,24500,11717.20112,,
115,115,67,5.691546355,777000,1519520,79,24500,11717.20112,,
115,115,62,0.422749936,719000,1539060,75.3,24500,11717.20112,,
115,115,57,-4.335340464,718000,1312247.5,76.5,24500,11717.20112,,
75,75,75,100,1034000,333696,54.9,28000,15747.26816,,
75,75,72,86.8608738,985000,433872,53.5,28000,15747.26816,,
75,75,67,66.74944445,909000,589960,51.4,28000,15747.26816,,
75,75,62,48.63860876,839000,699608,49.6,28000,15747.26816,,
75,75,57,32.28326182,836000,738560,49.5,28000,15747.26816,,
75,75,75,100,1042000,334460,55.2,30000,18470.7933,,
75,75,72,86.8608738,993000,441220,53.8,30000,18470.7933,,
75,75,67,66.74944445,916000,607600,51.6,30000,18470.7933,,
75,75,62,48.63860876,853000,706650,50,30000,18470.7933,,
75,75,57,32.28326182,851000,751550,49.9,30000,18470.7933,,
85,85,75,63.56878019,1001000,577216,59.8,28000,15747.26816,,
85,85,72,54.09934936,955000,665128,58.5,28000,15747.26816,,
85,85,67,39.60494643,885000,815040,56.4,28000,15747.26816,,
85,85,62,26.55238089,817000,954480,54.5,28000,15747.26816,,
85,85,57,14.76500445,816000,910360,54.5,28000,15747.26816,,
85,85,75,63.56878019,1009000,601540,60.1,30000,18470.7933,,
85,85,72,54.09934936,963000,690780,58.7,30000,18470.7933,,
85,85,67,39.60494643,892000,849400,56.6,30000,18470.7933,,
85,85,62,26.55238089,831000,955750,55,30000,18470.7933,,
85,85,57,14.76500445,829000,925150,54.9,30000,18470.7933,,
95,95,75,40.20910644,973000,872660,65.9,28000,15747.26816,,
95,95,72,33.29467909,929000,969280,64.6,28000,15747.26816,,
95,95,67,22.71109727,859000,1125900,62.5,28000,15747.26816,,
95,95,62,13.1803221,799000,1197940,60.6,28000,15747.26816,,
95,95,57,4.573367842,797000,1078820,60.6,28000,15747.26816,,
95,95,75,40.20910644,981000,913350,66.2,30000,18470.7933,,
95,95,72,33.29467909,936000,1017300,64.8,30000,18470.7933,,
95,95,67,22.71109727,867000,1183250,62.8,30000,18470.7933,,
95,95,62,13.1803221,812000,1211900,61,30000,18470.7933,,
95,95,57,4.573367842,810000,1097100,61,30000,18470.7933,,
105,105,75,25.13447896,938000,1147100,73.3,28000,15747.26816,,
105,105,72,20.02318878,895000,1254500,71.9,28000,15747.26816,,
105,105,67,12.19958243,827000,1405500,69.9,28000,15747.26816,,
105,105,62,5.154232901,772000,1413800,67.6,28000,15747.26816,,
105,105,57,-1.208208779,772000,1226300,67.9,28000,15747.26816,,
105,105,75,25.13447896,945000,1209250,73.6,30000,18470.7933,,
105,105,72,20.02318878,901000,1314500,72.2,30000,18470.7933,,
105,105,67,12.19958243,833000,1482750,70.2,30000,18470.7933,,
105,105,62,5.154232901,784000,1444000,68.1,30000,18470.7933,,
105,105,57,-1.208208779,785000,1247000,68.3,30000,18470.7933,,
115,115,75,15.36478347,898000,1420540,83,28000,15747.26816,,
115,115,72,11.54235461,856000,1534100,81.6,28000,15747.26816,,
115,115,67,5.691546355,789000,1683100,80,28000,15747.26816,,
115,115,62,0.422749936,742000,1625960,76.5,28000,15747.26816,,
115,115,57,-4.335340464,743000,1357460,77.3,28000,15747.26816,,
115,115,75,15.36478347,905000,1503150,83.4,30000,18470.7933,,
115,115,72,11.54235461,862000,1611700,82,30000,18470.7933,,
115,115,67,5.691546355,794000,1781250,80,30000,18470.7933,,
115,115,62,0.422749936,756000,1656900,77.6,30000,18470.7933,,
115,115,57,-4.335340464,755000,1378700,77.7,30000,18470.7933,,
-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,
-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,
75,75,75,100,1118000,397900,61.5,18000,5757.536313,,
75,75,72,86.8608738,1070000,450900,60.5,18000,5757.536313,,
75,75,67,66.74944445,985000,528590,59,18000,5757.536313,,
75,75,62,48.63860876,903000,620620,57.8,18000,5757.536313,,
75,75,57,32.28326182,822000,702610,56.7,18000,5757.536313,,
75,75,75,100,1173000,396375,62.6,22500,9252.067039,,
75,75,72,86.8608738,1118000,456137.5,61.5,22500,9252.067039,,
75,75,67,66.74944445,1032000,567237.5,59.9,22500,9252.067039,,
75,75,62,48.63860876,950000,680762.5,58.6,22500,9252.067039,,
75,75,57,32.28326182,884000,761137.5,57.4,22500,9252.067039,,
75,75,75,100,1204000,407850,63.3,27000,14142.74302,,
75,75,72,86.8608738,1152000,469310,62.2,27000,14142.74302,,
75,75,67,66.74944445,1066000,602370,60.6,27000,14142.74302,,
75,75,62,48.63860876,981000,734885,59.2,27000,14142.74302,,
75,75,57,32.28326182,922000,811705,58.2,27000,14142.74302,,
75,75,75,100,1231000,396322.5,63.9,31500,20679.62011,,
75,75,72,86.8608738,1175000,481462.5,62.8,31500,20679.62011,,
75,75,67,66.74944445,1090000,634997.5,61.1,31500,20679.62011,,
75,75,62,48.63860876,1005000,781997.5,59.6,31500,20679.62011,,
75,75,57,32.28326182,970000,856915,58.9,31500,20679.62011,,
85,85,75,63.56878019,1086000,506100,68.1,18000,5757.536313,,
85,85,72,54.09934936,1037000,563100,67.1,18000,5757.536313,,
85,85,67,39.60494643,954000,685410,65.8,18000,5757.536313,,
85,85,62,26.55238089,873000,782380,64.6,18000,5757.536313,,
85,85,57,14.76500445,791000,847380,63.3,18000,5757.536313,,
85,85,75,63.56878019,1135000,538625,69.1,22500,9252.067039,,
85,85,72,54.09934936,1083000,639337.5,68.1,22500,9252.067039,,
85,85,67,39.60494643,998000,765762.5,66.6,22500,9252.067039,,
85,85,62,26.55238089,917000,884237.5,65.4,22500,9252.067039,,
85,85,57,14.76500445,847000,946337.5,64.2,22500,9252.067039,,
85,85,75,63.56878019,1165000,591870,69.8,27000,14142.74302,,
85,85,72,54.09934936,1112000,699660,68.7,27000,14142.74302,,
85,85,67,39.60494643,1030000,840630,67.2,27000,14142.74302,,
85,85,62,26.55238089,947000,974115,66,27000,14142.74302,,
85,85,57,14.76500445,899000,1004840,65.1,27000,14142.74302,,
85,85,75,63.56878019,1187000,645875,70.3,31500,20679.62011,,
85,85,72,54.09934936,1137000,751537.5,69.3,31500,20679.62011,,
85,85,67,39.60494643,1052000,912002.5,67.7,31500,20679.62011,,
85,85,62,26.55238089,970000,1055270,66.4,31500,20679.62011,,
85,85,57,14.76500445,942000,1051620,65.8,31500,20679.62011,,
95,95,75,40.20910644,1050000,727000,75.7,18000,5757.536313,,
95,95,72,33.29467909,1001000,707780,74.7,18000,5757.536313,,
95,95,67,22.71109727,920000,846360,73.6,18000,5757.536313,,
95,95,62,13.1803221,841000,948270,72.3,18000,5757.536313,,
95,95,57,4.573367842,763000,1009360,71.3,18000,5757.536313,,
95,95,75,40.20910644,1093000,821250,76.7,22500,9252.067039,,
95,95,72,33.29467909,1044000,834137.5,75.8,22500,9252.067039,,
95,95,67,22.71109727,961000,970700,74.4,22500,9252.067039,,
95,95,62,13.1803221,882000,1088412.5,73.1,22500,9252.067039,,
95,95,57,4.573367842,827000,1088437.5,72.1,22500,9252.067039,,
95,95,75,40.20910644,1122000,813580,77.4,27000,14142.74302,,
95,95,72,33.29467909,1073000,935220,76.5,27000,14142.74302,,
95,95,67,22.71109727,990000,1086585,75,27000,14142.74302,,
95,95,62,13.1803221,909000,1215585,73.7,27000,14142.74302,,
95,95,57,4.573367842,873000,1184850,72.9,27000,14142.74302,,
95,95,75,40.20910644,1144000,908602.5,77.9,31500,20679.62011,,
95,95,72,33.29467909,1093000,1030590,76.9,31500,20679.62011,,
95,95,67,22.71109727,1011000,1191787.5,75.4,31500,20679.62011,,
95,95,62,13.1803221,930000,1324590,74.1,31500,20679.62011,,
95,95,57,4.573367842,910000,1232245,73.7,31500,20679.62011,,
105,105,75,25.13447896,1010000,906000,84.5,18000,5757.536313,,
105,105,72,20.02318878,961000,868000,83.7,18000,5757.536313,,
105,105,67,12.19958243,881000,1008550,82.4,18000,5757.536313,,
105,105,62,5.154232901,806000,1118400,81.3,18000,5757.536313,,
105,105,57,-1.208208779,734000,1154700,81.1,18000,5757.536313,,
105,105,75,25.13447896,1048000,1054750,85.4,22500,9252.067039,,
105,105,72,20.02318878,1000000,1035937.5,84.6,22500,9252.067039,,
105,105,67,12.19958243,919000,1170500,83.2,22500,9252.067039,,
105,105,62,5.154232901,842000,1289687.5,82.2,22500,9252.067039,,
105,105,57,-1.208208779,791000,1261250,81.8,22500,9252.067039,,
105,105,75,25.13447896,1075000,1046575,86.1,27000,14142.74302,,
105,105,72,20.02318878,1026000,1177125,85.1,27000,14142.74302,,
105,105,67,12.19958243,946000,1326975,83.8,27000,14142.74302,,
105,105,62,5.154232901,867000,1452975,82.8,27000,14142.74302,,
105,105,57,-1.208208779,839000,1336475,82,27000,14142.74302,,
105,105,75,25.13447896,1095000,1183662.5,86.6,31500,20679.62011,,
105,105,72,20.02318878,1046000,1305650,85.7,31500,20679.62011,,
105,105,67,12.19958243,965000,1476975,84.2,31500,20679.62011,,
105,105,62,5.154232901,886000,1569325,82.9,31500,20679.62011,,
105,105,57,-1.208208779,874000,1393750,82.6,31500,20679.62011,,
115,115,75,15.36478347,963000,1084000,94.5,18000,5757.536313,,
115,115,72,11.54235461,914000,1036120,93.7,18000,5757.536313,,
115,115,67,5.691546355,838000,1173700,93.5,18000,5757.536313,,
115,115,62,0.422749936,768000,1284560,92.2,18000,5757.536313,,
115,115,57,-4.335340464,713000,1247400,92.2,18000,5757.536313,,
115,115,75,15.36478347,997000,1078350,95.3,22500,9252.067039,,
115,115,72,11.54235461,950000,1236975,94.5,22500,9252.067039,,
115,115,67,5.691546355,872000,1377962.5,93.9,22500,9252.067039,,
115,115,62,0.422749936,797000,1488962.5,94,22500,9252.067039,,
115,115,57,-4.335340464,758000,1381700,93.5,22500,9252.067039,,
115,115,75,15.36478347,1021000,1295390,96,27000,14142.74302,,
115,115,72,11.54235461,974000,1420970,95.2,27000,14142.74302,,
115,115,67,5.691546355,896000,1565365,94.2,27000,14142.74302,,
115,115,62,0.422749936,821000,1677970,94.2,27000,14142.74302,,
115,115,57,-4.335340464,802000,1467280,93.8,27000,14142.74302,,
115,115,75,15.36478347,1039000,1459455,96.5,31500,20679.62011,,
115,115,72,11.54235461,992000,1590837.5,95.6,31500,20679.62011,,
115,115,67,5.691546355,914000,1754965,94.5,31500,20679.62011,,
115,115,62,0.422749936,839000,1815327.5,94.1,31500,20679.62011,,
115,115,57,-4.335340464,837000,1528267.5,94,31500,20679.62011,,
75,75,75,100,1251000,394000,64.3,36000,25095.18994,,
75,75,72,86.8608738,1195000,493100,63.2,36000,25095.18994,,
75,75,67,66.74944445,1109000,666120,61.4,36000,25095.18994,,
75,75,62,48.63860876,1023000,822080,59.9,36000,25095.18994,,
75,75,57,32.28326182,1004000,886640,59.6,36000,25095.18994,,
85,85,75,63.56878019,1208000,688980,70.7,36000,25095.18994,,
85,85,72,54.09934936,1153000,803900,69.6,36000,25095.18994,,
85,85,67,39.60494643,1070000,980880,68.1,36000,25095.18994,,
85,85,62,26.55238089,986000,1120940,66.7,36000,25095.18994,,
85,85,57,14.76500445,974000,1087400,66.4,36000,25095.18994,,
95,95,75,40.20910644,1161000,994200,78.3,36000,25095.18994,,
95,95,72,33.29467909,1110000,1119020,77.3,36000,25095.18994,,
95,95,67,22.71109727,1027000,1298960,75.8,36000,25095.18994,,
95,95,62,13.1803221,948000,1392320,74.4,36000,25095.18994,,
95,95,57,4.573367842,942000,1274640,74.3,36000,25095.18994,,
105,105,75,25.13447896,1110000,1304900,87,36000,25095.18994,,
105,105,72,20.02318878,1061000,1430700,86.1,36000,25095.18994,,
105,105,67,12.19958243,980000,1612600,84.6,36000,25095.18994,,
105,105,62,5.154232901,908000,1651400,83.2,36000,25095.18994,,
105,105,57,-1.208208779,905000,1439600,83.2,36000,25095.18994,,
115,115,75,15.36478347,1052000,1621520,96.8,36000,25095.18994,,
115,115,72,11.54235461,1005000,1739380,96,36000,25095.18994,,
115,115,67,5.691546355,927000,1926240,94.8,36000,25095.18994,,
115,115,62,0.422749936,867000,1871780,94.2,36000,25095.18994,,
115,115,57,-4.335340464,864000,1584720,94.3,36000,25095.18994,,
-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,-------------,
75,75,75,100,1177000,423900,63.2,18000,5757.536313,,
75,75,72,86.8608738,1117000,460590,62,18000,5757.536313,,
75,75,67,66.74944445,1025000,575388,60,18000,5757.536313,,
75,75,62,48.63860876,946000,680016,58.4,18000,5757.536313,,
75,75,57,32.28326182,870000,770388,57,18000,5757.536313,,
75,75,75,100,1238000,434375,64.6,22500,9252.067039,,
75,75,72,86.8608738,1176000,487095,63.2,22500,9252.067039,,
75,75,67,66.74944445,1081000,626235,61.2,22500,9252.067039,,
75,75,62,48.63860876,999000,752235,59.5,22500,9252.067039,,
75,75,57,32.28326182,929000,814237.5,58.1,22500,9252.067039,,
75,75,75,100,1279000,413885,65.4,27000,14142.74302,,
75,75,72,86.8608738,1214000,516198,64.1,27000,14142.74302,,
75,75,67,66.74944445,1119000,668140,62,27000,14142.74302,,
75,75,62,48.63860876,1036000,814140,60.2,27000,14142.74302,,
75,75,57,32.28326182,984000,869250,59.2,27000,14142.74302,,
75,75,75,100,1309000,414335,66.1,31500,20679.62011,,
75,75,72,86.8608738,1246000,531132,64.7,31500,20679.62011,,
75,75,67,66.74944445,1147000,705731,62.6,31500,20679.62011,,
75,75,62,48.63860876,1061000,863132,60.8,31500,20679.62011,,
75,75,57,32.28326182,1031000,910985,60.2,31500,20679.62011,,
85,85,75,63.56878019,1138000,527100,69.7,18000,5757.536313,,
85,85,72,54.09934936,1081000,619380,68.4,18000,5757.536313,,
85,85,67,39.60494643,1000000,708612,66.6,18000,5757.536313,,
85,85,62,26.55238089,922000,807984,65.1,18000,5757.536313,,
85,85,57,14.76500445,846000,900612,63.8,18000,5757.536313,,
85,85,75,63.56878019,1191000,573625,70.9,22500,9252.067039,,
85,85,72,54.09934936,1133000,675620,69.6,22500,9252.067039,,
85,85,67,39.60494643,1051000,794765,67.8,22500,9252.067039,,
85,85,62,26.55238089,971000,917480,66.2,22500,9252.067039,,
85,85,57,14.76500445,908000,1014762.5,64.9,22500,9252.067039,,
85,85,75,63.56878019,1228000,656085,71.7,27000,14142.74302,,
85,85,72,54.09934936,1167000,732802,70.4,27000,14142.74302,,
85,85,67,39.60494643,1087000,880860,68.6,27000,14142.74302,,
85,85,62,26.55238089,1005000,1024860,66.9,27000,14142.74302,,
85,85,57,14.76500445,962000,1073780,65.9,27000,14142.74302,,
85,85,75,63.56878019,1255000,701066,72.3,31500,20679.62011,,
85,85,72,54.09934936,1198000,795868,71,31500,20679.62011,,
85,85,67,39.60494643,1113000,965269,69.2,31500,20679.62011,,
85,85,62,26.55238089,1028000,1126868,67.4,31500,20679.62011,,
85,85,57,14.76500445,1006000,1124282.5,66.9,31500,20679.62011,,
95,95,75,40.20910644,1100000,747000,77.1,18000,5757.536313,,
95,95,72,33.29467909,1050000,791240,76,18000,5757.536313,,
95,95,67,22.71109727,971000,908120,74.4,18000,5757.536313,,
95,95,62,13.1803221,894000,1011090,73.1,18000,5757.536313,,
95,95,57,4.573367842,819000,1092150,71.5,18000,5757.536313,,
95,95,75,40.20910644,1151000,791137.5,78.3,22500,9252.067039,,
95,95,72,33.29467909,1092000,908975,77,22500,9252.067039,,
95,95,67,22.71109727,1018000,1046400,75.5,22500,9252.067039,,
95,95,62,13.1803221,940000,1174112.5,74.1,22500,9252.067039,,
95,95,57,4.573367842,883000,1194850,72.7,22500,9252.067039,,
95,95,75,40.20910644,1185000,910950,79.2,27000,14142.74302,,
95,95,72,33.29467909,1134000,1020770,78,27000,14142.74302,,
95,95,67,22.71109727,1051000,1177225,76.3,27000,14142.74302,,
95,95,62,13.1803221,971000,1318225,74.8,27000,14142.74302,,
95,95,57,4.573367842,936000,1265670,73.8,27000,14142.74302,,
95,95,75,40.20910644,1208000,1007972.5,79.8,31500,20679.62011,,
