OADB,EADB,EAWB,RH,TC,SHC,kW,airflow,SFP,BF
105,80,67,51.57236381040482,277000.0,193000.0,25.8,7500,1925.4301675977654,0.15
105,80,62,36.22315701468787,255000.0,231000.0,25.5,7500,1925.4301675977654,0.15
105,80,57,22.36175344552283,245000.0,245000.0,25.3,7500,1925.4301675977654,0.3
105,80,75,79.75271186257909,318000.0,134000.0,26.4,8750,2738.1117318435754,0.24
105,80,72,68.61710395182742,304000.0,163000.0,26.2,8750,2738.1117318435754,0.18
105,80,67,51.57236381040482,283000.0,208000.0,25.9,8750,2738.1117318435754,0.17
105,80,62,36.22315701468787,262000.0,249000.0,25.5,8750,2692.268156424581,0.17
105,80,57,22.36175344552283,257000.0,257000.0,25.4,8750,2692.268156424581,0.37
115,80,75,79.75271186257909,278000.0,111000.0,28.7,5000,858.5251396648044,0.0
115,80,72,68.61710395182742,266000.0,128000.0,28.6,5000,858.5251396648044,0.09
115,80,67,51.57236381040482,245000.0,157000.0,28.5,5000,858.5251396648044,0.13
115,80,62,36.22315701468787,224000.0,183000.0,28.6,5000,858.5251396648044,0.11
115,80,57,22.36175344552283,207000.0,203000.0,28.3,5000,821.0167597765362,0.16
115,80,75,79.75271186257909,289000.0,117000.0,29.0,6250,1358.63687150838,0.0
115,80,72,68.61710395182742,278000.0,139000.0,28.9,6250,1316.9608938547487,0.19
115,80,67,51.57236381040482,256000.0,173000.0,28.7,6250,1316.9608938547487,0.14
115,80,62,36.22315701468787,236000.0,205000.0,28.7,6250,1316.9608938547487,0.13
115,80,57,22.36175344552283,223000.0,223000.0,28.5,6250,1316.9608938547487,0.24
115,80,75,79.75271186257909,298000.0,124000.0,29.2,7500,1969.1899441340781,0.26
115,80,72,68.61710395182742,285000.0,149000.0,29.1,7500,1969.1899441340781,0.17
115,80,67,51.57236381040482,264000.0,188000.0,28.9,7500,1925.4301675977654,0.15
115,80,62,36.22315701468787,243000.0,225000.0,28.7,7500,1925.4301675977654,0.15
115,80,57,22.36175344552283,236000.0,236000.0,28.5,7500,1925.4301675977654,0.33
115,80,75,79.75271186257909,305000.0,130000.0,29.4,8750,2738.1117318435754,0.22
115,80,72,68.61710395182742,290000.0,158000.0,29.1,8750,2738.1117318435754,0.17
115,80,67,51.57236381040482,270000.0,203000.0,28.9,8750,2692.268156424581,0.16
115,80,62,36.22315701468787,250000.0,242000.0,28.7,8750,2692.268156424581,0.18
115,80,57,22.36175344552283,247000.0,247000.0,28.6,8750,2692.268156424581,0.4
75,80,75,79.75271186257909,361000.0,152000.0,19.6,10000,3771.6759776536314,0.28
75,80,72,68.61710395182742,346000.0,184000.0,19.2,10000,3679.9888268156424,0.2
75,80,67,51.57236381040482,321000.0,234000.0,18.7,10000,3679.9888268156424,0.18
75,80,62,36.22315701468787,297000.0,281000.0,18.2,10000,3679.9888268156424,0.19
75,80,57,22.36175344552283,291000.0,291000.0,18.1,10000,3679.9888268156424,0.38
75,80,75,79.75271186257909,367000.0,158000.0,19.7,11250,4936.519553072626,0.25
75,80,72,68.61710395182742,351000.0,192000.0,19.3,11250,4936.519553072626,0.21
